,index,phi,theta,psi,d_phi,d_theta,d_psi,dd_phi,dd_theta,dd_psi,position_x,position_y,position_z,u,v,w,Va,pitot_Va,Tm_up,Tm_down,Tr_r,Tr_l,Tf_up,Tf_down,alpha,alpha_deg,d_alpha,delta_e,delta_a,tilt,F_x,T_x,F_z,T_z,L,D,M,L_total,D_total,Mt,Mg,Ma,CL_log,CD_log,Cm_log,Time_DIFF,CL_0,CL_alpha,CL_d_alpha,CL_q,CL_delta_e,k_L,CD_0,kappa,k_D,Cm_0,Cm_alpha,Cm_d_alpha,Cm_q,Cm_delta_e,k_m,CL,CD,Cm,L_calc,D_calc,Ma_calc,CL_kawano,CD_kawano,Cm_kawano,CL_RMSE,CD_RMSE,Cm_RMSE
1742,142,-0.12510654300000001,-0.286631018,0.146444455,0.070753783,-0.0329265508042172,-0.153806582,1.1336033334107432,1.4098079342603531,-0.5040196151257137,17.79209328,-8.557188988,-4.825242519,5.80402678605172,-2.54635555416104,-2.390292039350643,6.7699317526791045,0.0,23.088106638916663,24.65122127125001,9.0,4.996007630517366,4.151802533016735,4.151802533016735,-0.3910710794480389,-22.383499881782182,0.0862711100559227,0.0,0.0,0.0,-10.93389811857838,0.0,-51.58000736346939,-70.0389406067175,-12.97985203721702,17.316961846308075,0.2351559634346269,51.857423020224886,-9.531787103395619,1.8080980757277074,-1.7241096232201012,-0.062498585469267745,-0.8743490636393153,1.166505545054239,-0.009772361407241614,0.021080999999998795,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.7127693712792631,1.1922728325599175,0.029294478623370646,-10.581175597485979,17.699481360690616,0.18735118358021866,-0.9265645260249029,1.5873203432448197,-0.3337435371109376,0.5951930399786935,0.4083850155637772,0.691196805361917
1743,143,-0.12282778300000001,-0.28718248,0.143130109,0.078964598,-0.002160563322584609,-0.165140301,0.3728045180789436,0.8033748593615772,-0.4973958172472494,17.89442253,-8.599470139,-4.830084801,5.820891585180367,-2.5451064713911316,-2.3835808010861834,6.7903872505187355,0.0,23.088106638916663,24.65122127125001,8.85917934914264,4.7793897625372805,4.422087294102483,4.422087294102483,-0.38827031581478944,-22.26847330759204,0.11831867772344623,0.0,0.0,0.0,-10.952797683569365,0.0,-50.9347091829263,-70.22207161005156,-13.273251926205432,17.357595647252303,0.13400292654151108,51.286445589363325,-9.16563557292964,2.1668377972350874,-1.7234002186674175,-0.07942249233085351,-0.8887342987951223,1.162208830367625,-0.012343898430184758,0.024248000000000047,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.6791490874857653,1.1844267106578337,0.03743664390612156,-10.143095575215547,17.6894198187263,0.240872977069881,-0.9248418137707262,1.5828360712841028,-0.33269666808870335,0.5951930399786935,0.4083850155637772,0.691196805361917
1744,144,-0.119542465,-0.287361026,0.13858552300000002,0.087652639,0.01680325525500226,-0.176353037,0.1188299969066231,0.6119746343187882,-0.5682624287418738,18.02250862,-8.652475357,-4.838210106,5.842296707923119,-2.5414637055061613,-2.3694850676798684,6.802169975687365,0.0,23.088106638916663,24.65122127125001,9.0,4.718607557438285,4.36426139386716,4.36426139386716,-0.3853086883601346,-22.0762072986551,0.11076116206253861,0.0,0.0,0.0,-12.095762496190414,0.0,-51.61825782326142,-70.18645825533928,-13.585612188918635,17.630377000137948,0.10207736900437388,52.379919091421584,-8.191220119680807,2.08940982388779,-1.7238637069660936,-0.2362694818304536,-0.9065002782402183,1.1763873010552275,-0.03659405881549215,0.021010000000000417,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.6562090880210708,1.179563999521777,0.042947009314022955,-9.83452779739336,17.677985803404347,0.277287296496777,-0.923020156331351,1.5799006668394495,-0.33158967141077245,0.5951930399786935,0.4083850155637772,0.691196805361917
1745,145,-0.11699566199999999,-0.28729397100000004,0.13478747,0.084342606,0.027891271408797484,-0.19085872199999998,-0.5383690899958361,0.8879940162913869,-0.48548380686159776,18.02250862,-8.652475357,-4.838210106,5.852624782804164,-2.529382098340924,-2.362387401292,6.803510739121897,0.0,23.088106638916663,24.65122127125001,9.0,4.718607557438285,4.36426139386716,4.36426139386716,-0.3826438837255316,-21.981259381228377,0.15805789751284216,0.0,0.0,0.0,-11.050798033465924,0.0,-50.42778091792211,-70.18645825533928,-13.50173600492479,17.791506190453898,0.14811740191740333,50.8983508487785,-8.627810055689256,2.08940982388779,-1.7247087467050937,-0.3174327036139738,-0.9005485919808881,1.1866707987171727,-0.04914546310649914,0.02478100000000083,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.645917931418549,1.1780610265635618,0.04533567369355995,-9.68411196077407,17.662421683836765,0.2928251065519929,-0.9213810706389638,1.5786165802449137,-0.3305936211232172,0.5951930399786935,0.4083850155637772,0.691196805361917
1746,146,-0.113567069,-0.286577374,0.129096463,0.06300018,0.0394858337394426,-0.19858382600000002,-0.6579939782439839,0.6036772209272261,-0.19849205732539313,18.25770569,-8.750305176,-4.85420084,5.883335699935429,-2.531190358189274,-2.3366880556207588,6.8068707936656425,0.0,23.088106638916663,24.65122127125001,9.0,4.809965634140762,4.278446388784082,4.278446388784082,-0.3797297148604748,-21.661521692673272,0.1497869280567945,0.0,0.0,0.0,-10.930528738658815,0.0,-52.044124747882556,-70.1061863218756,-13.065804990628788,17.57097538921253,0.10069336045066131,52.4035099440895,-9.052045339011544,1.9797148438449272,-1.7273549046847512,-0.19684429656897376,-0.8706123964101484,1.1708049371499056,-0.030445683965764483,0.021550999999998766,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.6314259277984896,1.1757390253752407,0.04855004221512038,-9.476189487606693,17.645024225209596,0.31389667313684816,-0.9195886043433524,1.5768427460090955,-0.3295043635099826,0.5951930399786935,0.4083850155637772,0.691196805361917
1747,147,-0.11175952900000001,-0.285891116,0.125645295,0.053856429000000004,0.054288231700107756,-0.20005525600000001,-0.5381764521964422,0.32153062956428646,-0.3169830493333642,18.3337326,-8.781956673,-4.852797508,5.898410766355335,-2.5245348909721432,-2.3333969320415795,6.821824663176379,0.0,23.088106638916663,24.65122127125001,9.0,5.299643205846505,4.014012647741036,4.014012647741036,-0.37603566058135424,-21.583630799526826,0.15082169743767168,0.0,0.0,0.0,-11.32490124960006,0.0,-51.6475893518856,-70.06699641149525,-12.636858583639137,17.003001022141678,0.053631309011322986,52.19210980583281,-8.46820808613547,1.6021453998585193,-1.729492985826478,0.0505309753437372,-0.838342934466494,1.1279975697515572,0.007781341729589393,0.02322600000000108,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.6126159761017889,1.1710636367574212,0.05417159316104403,-9.2343373311817,17.652162333261888,0.35178296153510835,-0.9173164409595214,1.5746004163366167,-0.3281236004404562,0.5951930399786935,0.4083850155637772,0.691196805361917
1748,148,-0.108758539,-0.284569591,0.11919929800000001,0.038902253,0.06699534491719575,-0.21277737600000002,-1.1760145806919278,0.32209683481254053,-0.42077766708930364,18.47233963,-8.839894295,-4.859195709,5.923632110644535,-2.510116365003679,-2.306501018327426,6.84203003268547,0.0,23.088106638916663,24.65122127125001,8.727726387726497,5.138449240400002,4.292671902525437,4.292671902525437,-0.3719925681991382,-21.274583632794325,0.145444149433633,0.0,0.0,0.0,-11.251317413315785,0.0,-52.68504706337238,-70.19084734334405,-12.474265222264691,16.369388709911597,0.05372575204673176,53.177085257232825,-8.63156597321347,1.9843415977733354,-1.7334699025458766,0.26801377827821843,-0.8226757768355843,1.079558541790031,0.0410284473286967,0.020941999999998018,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.5949182098625503,1.1657451960861087,0.060449287346916014,-9.02076825930847,17.676240345247614,0.39487826010761473,-0.9148295889064149,1.5725525827408673,-0.3266123739596756,0.5951930399786935,0.4083850155637772,0.691196805361917
1749,149,-0.10754969699999999,-0.283499777,0.11550276,0.0019142170000000002,0.07161689665303507,-0.218640164,-0.6398972114209569,0.12849947783579685,-0.4583207199200112,18.55228043,-8.873067856,-4.8588080410000005,5.940322619209729,-2.502861300245723,-2.305955908186728,6.854380946183196,0.0,23.088106638916663,24.65122127125001,9.0,5.975213909962498,3.670170932234656,3.670170932234656,-0.3684848525378559,-21.21556401872635,0.1460834892982658,0.0,0.0,0.0,-10.321256353951956,0.0,-52.76315786010587,-70.05488368459848,-12.48307544636757,15.886885451210796,0.021433712903010917,52.92219671746773,-9.472077633343888,1.103813280191615,-1.7363770863595174,0.38612985269444255,-0.8202926287156653,1.0439650937678577,0.05889722286239281,0.024063000000001722,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.5869368147300725,1.1628515727192403,0.0642140037654717,-8.931905863883863,17.696079919563765,0.4209866375671525,-0.9126720399143753,1.5716486839776915,-0.32530126051153996,0.5951930399786935,0.4083850155637772,0.691196805361917
1750,150,-0.10559909,-0.28174904,0.10877686,0.010103679,0.0681144781146486,-0.2334041,-0.4304859309738317,-0.05556816882831277,-0.5638345130797866,18.69977379,-8.934185982,-4.8639173510000004,5.972479563173607,-2.487602986570291,-2.2804165458875136,6.857658207892351,0.0,23.088106638916663,24.65122127125001,9.0,5.716100862982117,3.5937791489045625,3.5937791489045625,-0.3656838763434282,-20.89789325025728,0.16886296201544887,0.0,0.0,0.0,-9.613690615626192,0.0,-52.59337987985444,-69.64298707095791,-12.330828248891953,15.500127162964635,-0.00926877056056257,52.56289916529814,-9.778971611491519,1.0708472002547071,-1.7411170356025987,0.4377891500411492,-0.8095138174356676,1.0175769913555734,0.06671311751039811,0.021426999999999197,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.589819201115942,1.16264983503964,0.06513304609586212,-8.984354695634737,17.709932950731485,0.42742030284305194,-0.9109491969166605,1.5719737079542477,-0.3242543120382193,0.5951930399786935,0.4083850155637772,0.691196805361917
1751,151,-0.10447745800000001,-0.280657411,0.103735454,-0.017668588,0.05975079588390815,-0.244288996,-0.1170095923261462,-0.6247332526502544,-0.5431264259620668,18.80363846,-8.977313995,-4.864805222,5.995831840390303,-2.475746546669222,-2.2746625982848436,6.8645798233300415,0.0,23.088106638916663,24.65122127125001,9.0,5.8189146210313645,3.919392021166685,3.919392021166685,-0.36298985945716233,-20.775442125776614,0.1158578212692926,0.0,0.0,0.0,-9.744369103991753,0.0,-53.86853565442424,-70.3970265735314,-11.786335314453797,15.039384199295876,-0.10420550654206243,53.82227329571904,-9.996737471181985,1.4016720367793938,-1.7440433102830357,0.4451149501056086,-0.7722084721302344,0.9853393429318069,0.06769275276706997,0.023191999999998103,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.5928459634705449,1.1618819791032187,0.06638907606715327,-9.04869807502684,17.73398129620904,0.4365425998093514,-0.909292143158952,1.5723167259484223,-0.3232473427994993,0.5951930399786935,0.4083850155637772,0.691196805361917
1752,152,-0.103001148,-0.27978721300000003,0.09700471199999999,0.004882828,0.04582776587324884,-0.257637858,0.3191404035017499,-0.8925148869039531,-0.5137834733146602,18.93323326,-9.030925751,-4.868085384,6.023565584535845,-2.4536679873486853,-2.264314029840005,6.884086071377945,0.0,23.088106638916663,24.65122127125001,9.0,5.8189146210313645,3.919392021166685,3.919392021166685,-0.3602136953830905,-20.60170500260674,0.06338238984991687,0.0,0.0,0.0,-10.144053271116316,0.0,-55.36531190403635,-70.3970265735314,-10.95746510474151,14.543699198413098,-0.14887148313557938,55.39403144240668,-9.986033224265547,1.4016720367793938,-1.7465089472221509,0.36534532643225603,-0.7138405287650333,0.9474711374168422,0.055247023636022116,0.021814000000002665,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.6002699672637295,1.1596121573120104,0.06879209317959178,-9.21415491930084,17.8000677136711,0.4549180767499124,-0.9075845617646378,1.5731655107687519,-0.3222096685969056,0.5951930399786935,0.4083850155637772,0.691196805361917
1753,153,-0.10166657,-0.27925720800000003,0.091563575,-0.003305355,0.021313454783440725,-0.267412335,-0.667330903382559,-1.3856845364814785,-0.31122832935508704,19.033689499999998,-9.072752953,-4.871510506,6.0427959992981,-2.4381649265191623,-2.272782318858283,6.908327351141996,0.0,23.088106638916663,24.65122127125001,9.0,5.767369165216265,3.7087825542711617,3.7087825542711617,-0.35824411914548476,-20.612000881992618,0.039633953827828985,0.0,0.0,0.0,-9.850080387698604,0.0,-55.22115219141403,-69.92426218392526,-10.227731410076323,14.315164714810447,-0.23113218068511063,55.153815102420516,-10.220392000282859,1.1848498870046797,-1.7481082983704557,0.17670179681586423,-0.6616330428889446,0.9260495421678078,0.026533409636204385,0.02468899999999863,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.6200530348772173,1.1580744398437173,0.06999284685368812,-9.584974585060634,17.901878467070805,0.46612410439812324,-0.906373101761452,1.5754788813432572,-0.3214734806781536,0.5951930399786935,0.4083850155637772,0.691196805361917
1754,154,-0.099880069,-0.27957007300000003,0.083500102,-0.026150061000000002,-0.01451254805874998,-0.272110909,-1.241223408252162,-1.5627019823643091,-0.20914974916573487,19.17899704,-9.133307457,-4.869821548,6.071100870851913,-2.4117495586775184,-2.269420996936352,6.922609784085051,0.0,23.088106638916663,24.65122127125001,9.0,5.716100862982117,3.813101852764367,3.813101852764367,-0.3580730178222468,-20.49610328002348,0.009090648971937162,0.0,0.0,0.0,-10.112331849483201,0.0,-55.05252241267097,-70.08163247867753,-9.966576335679855,14.590121754225349,-0.2606586906583668,55.10824685826819,-9.80411177210286,1.3068384296078572,-1.7477552837897554,-0.027433786932895107,-0.6420812419841398,0.9399459936022053,-0.0041024563673619525,0.02055999999999969,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.6527841429918859,1.1598102715065155,0.06760114292900887,-10.132709953876354,18.002920580820824,0.45205973823121326,-0.9062678596257899,1.5794710633694886,-0.3214095264505157,0.5951930399786935,0.4083850155637772,0.691196805361917
1755,155,-0.099352673,-0.28031984,0.07900857900000001,-0.059469472999999995,-0.05161002341714023,-0.276876152,-0.20226236762730418,-1.2607590982144532,-0.589384711917381,19.25619125,-9.165255547000001,-4.876132965,6.083739137773362,-2.395571841405234,-2.2853255515598723,6.924865431271248,0.0,23.088106638916663,24.65122127125001,8.403944171853125,5.513799189855283,4.235954616613999,4.235954616613999,-0.35939064627957185,-20.588432677032944,-0.05341224133354307,0.0,0.0,0.0,-10.616058562876097,0.0,-55.867359191358,-70.12898050510307,-10.271334006869909,15.204456993445973,-0.2102946175821708,56.0323068988541,-9.707888854908411,1.9135159287520662,-1.7460492993582784,-0.09336048511136265,-0.6612837703123785,0.9788855702144931,-0.013952060028791815,0.024861000000001354,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.6869881590881778,1.1638459902921179,0.0629240404584952,-10.670585242740941,18.077339011661582,0.4210574589163976,-0.9070783152682935,1.5838622800920732,-0.32190202942306656,0.5951930399786935,0.4083850155637772,0.691196805361917
