,CL,CL_log,CD,CD_log,Cm,Cm_log,Va,alpha,alpha_deg
1225,-0.45943306703145553,-0.23434439561364584,1.377648810821384,1.648857969402914,-0.07263554267596684,-0.4077953612361381,5.511672762465884,-0.2987689611980293,-17.159312529750956
823,-1.1724541831454602,-1.3385923690098,1.4895428705539198,1.4104768976768152,-0.07017908145806429,-0.11136207105213132,6.373267901287144,-0.29721246159015574,-17.157846794770773
1344,-0.9392241411915454,-0.6263010706905332,1.5517568492052114,1.8476833636887822,-0.2028618576015797,0.3983715662761008,5.386205190204974,-0.3004781142247822,-17.153620907899025
1010,-1.0223833221317982,-1.3752302518655886,1.57468807088223,2.0201513679415437,-0.20892370940882787,0.32691922475953855,5.4515087348441496,-0.2993334590158351,-17.147816751737306
1089,-0.5820744432048853,-0.3786116602259482,1.3629245895441184,1.418170646038134,-0.055639151010506316,-0.3047495097867887,5.740122437453002,-0.29804022484875875,-17.14172844164998
887,-0.6145992902917221,-0.3524956782157233,1.2738733124838004,1.2104042502387575,0.03957272700412218,-0.21340092582001002,6.335795942384764,-0.2984637806906948,-17.140485385126038
1006,-0.9159277980453048,-1.057940296635358,1.5162828607178866,2.0413011325960384,-0.17282848160839048,0.3582840761282978,5.515125831771285,-0.29892047678157574,-17.109674910567172
1730,-0.6653456265563846,-0.6668965187147122,1.1595878190414262,0.9719346060616699,0.17270764949100614,0.03037724570419386,7.339177637901345,-0.2972678433178207,-17.108599088345386
1078,-0.9900767981283369,-1.1763684011260176,1.5250380414988025,1.6785007625242527,-0.16399878701329995,-0.004569842097723065,5.6328635824535755,-0.2975411740910797,-17.0815084199049
806,-0.6467546263460938,-0.45672691320204806,1.313225242621318,1.2618513402345037,0.0036603108392672112,0.006671956631925692,6.137890085250659,-0.30312446989379643,-17.0791445236309
1005,-0.8907217785482934,-0.998859548490613,1.5038420912386896,1.9961600751781539,-0.1648380962205056,0.33455862568364403,5.527066483266989,-0.29742581894629067,-17.060476968466855
1555,-0.7648750360375782,-0.9711038445801575,1.4264695892511905,1.5293850291929192,-0.09504122950993121,-0.1473025413022737,5.691313106443313,-0.29606493362381364,-17.057230498243452
1346,-1.0433295804443439,-1.2667928256065821,1.6182789017264554,2.1995347873857036,-0.24754395771289306,-0.034458606869660485,5.2872443622955085,-0.29821856776411143,-17.043186767735065
1077,-0.8814846834148863,-1.1213775654311995,1.4805456549041436,1.6796931371680932,-0.1417887260523536,-0.04556861977864228,5.629654727113273,-0.29756115859332116,-17.04012583084722
1215,-0.8476687395807244,-1.0148492304232444,1.5689639161138793,1.834765822082355,-0.23689575253633444,-0.2778573829599189,5.137928431412655,-0.2977638509100398,-17.03574516928028
1080,-0.9218942834908048,-1.3184024812820385,1.4934978359578248,1.7325088880704826,-0.14614163253792212,0.12740004506384384,5.646805126073419,-0.2960136751338385,-17.011585614284925
1075,-0.9062926610468516,-1.11778081749739,1.4947233527068882,1.7249598958101346,-0.15168373234771648,0.023142770815675312,5.606704094981761,-0.2962071627854984,-17.006863163695638
805,-0.6722538017018604,-0.3740748725126748,1.3289478640688734,1.2576777802629224,-0.009512388611786715,0.09284990555708023,6.086156372290587,-0.29478523340168794,-17.00375690732036
800,-0.6970156180081073,-0.3544769754492936,1.3884283489513711,1.2370490003447363,-0.07518763815641516,-0.21117004338641313,5.779718452213513,-0.28720181395532135,-17.000371863230594
1004,-0.8486137956481888,-0.9768256367227728,1.4850398139727048,1.9760775300158373,-0.15295478613590197,0.3362532252035927,5.540164515599786,-0.2962008301110007,-16.992865926870603
1347,-1.0799439349659947,-1.373957460620963,1.620889750912263,2.2254663154687533,-0.23896686890784258,0.0061623987136178345,5.356762468922978,-0.2955126897428291,-16.992695925518372
1076,-0.910272580269937,-1.1254876059710537,1.493845157524702,1.7072457850566087,-0.14967133915837683,-0.02315360767178583,5.619818499875454,-0.29699625730176415,-16.981841407344625
1140,-1.0665277344360153,-0.9294202633085363,2.2217472687798194,2.962258375189199,-0.8820081800920017,-0.5735722702412998,3.4662637042655313,-0.29311270949218143,-16.980592612326102
1079,-0.970570389330013,-1.271099848061889,1.5159402852840431,1.70572532046462,-0.15909363856383396,0.07554602900909929,5.636119075815987,-0.29692694633269195,-16.95773135749896
1057,-0.9427937578557424,-1.0813011734197198,1.5280016502107905,1.722578408590102,-0.1763126028084585,0.10048328147567977,5.511871540348976,-0.29677962655478857,-16.954287958945493
1452,-0.9031441802940836,-0.5487723451714082,1.4212987082257726,1.4900485234012224,-0.06686628629893843,-0.0657255919234527,6.014712520768638,-0.29983991415899425,-16.94617351880551
1001,-0.8449855339770475,-1.0489911970885328,1.4729653052664697,1.9873414437865928,-0.14062804915004534,0.5000284398739291,5.59584032564602,-0.2947236748200898,-16.92779196373658
1074,-0.8598950395111139,-1.024733205056465,1.4780827131675274,1.7007156054998849,-0.1439993341708039,0.03553370889380007,5.59858627091187,-0.2952874358244392,-16.92519223840111
1580,-0.62321209500846,-0.7984429501266709,1.3660859854080178,1.536649617164686,-0.05887734222172947,-0.13860937707961796,5.78376580047664,-0.29397293033948213,-16.920709821573162
1003,-0.849215436213957,-0.9930383479152995,1.4817146640842835,1.9857281455272444,-0.14898422481011497,0.3727449979099085,5.558503550023786,-0.29559037427339796,-16.9181778205794
1058,-0.9415963128532563,-1.0928930037427953,1.5276260082418132,1.7482694045210625,-0.17710542848930055,0.025566929254085744,5.511234685542077,-0.2948031416453369,-16.908852985506343
1081,-0.9486279183208915,-1.2664281406449924,1.5017288840335503,1.735818782707422,-0.14785530827760662,0.11130011942987031,5.662162158077516,-0.2948726679382739,-16.896994920938678
1002,-0.9036027516722498,-1.02771841175428,1.4989191167844744,1.9976533898358517,-0.1560834757947891,0.4338741761901026,5.579033426406862,-0.2952804673111001,-16.894079368610786
1216,-0.8553443836315444,-0.9401183635596407,1.5663801187939117,1.8644665788302783,-0.232680531020093,-0.14414144508807433,5.162317641789802,-0.2944735070764135,-16.878686126324837
1150,-1.4310650959993056,-1.107163074334199,2.7651576433150025,2.541948693410983,-1.3411454719969609,-1.9851749342577485,2.8923924524957996,-0.29416355685695833,-16.871605259017866
803,-0.7279924935173888,-0.49195032499786984,1.3668465386329074,1.333847375061114,-0.04336500772397067,0.11208854030556872,5.9609669283543765,-0.30033155420973856,-16.856205513735347
1073,-0.8018307642279112,-0.8675231363088448,1.4570500246772617,1.6446403530356732,-0.13250783277624323,-0.0016513746223214632,5.596607568621565,-0.29370511357785367,-16.83727061732142
1088,-0.5481236051971641,-0.4275319582452974,1.3565063075559152,1.449424400495855,-0.05033175102300147,-0.16160218039609142,5.728567388595028,-0.2943473070731488,-16.8289485510326
999,-0.8911833957563848,-1.0563285716504,1.485519312867099,1.958290387658897,-0.14528208592175984,0.541224168086193,5.62350365226439,-0.29289392590176755,-16.828626325206805
1224,-0.42940391164145086,-0.25587980012033507,1.3751008455944878,1.631544129370381,-0.07021860570844729,-0.41192503330298963,5.494538461582143,-0.29502173813232024,-16.806854648903855
1082,-0.9308703313723481,-1.1549526959258998,1.492418433874996,1.7224219178219304,-0.1415351653015955,0.058224414056593655,5.672420020155455,-0.2932719924532248,-16.796163605205393
1000,-0.8616027143134646,-1.048906732959522,1.4768377105875028,1.9642360906430048,-0.14183726304400168,0.5452108303242778,5.608575085360225,-0.2937914772689862,-16.78925793473137
997,-0.9231257777007218,-1.1345019761040103,1.4894135782471052,1.9871369942728465,-0.1427705986358796,0.3922554155683042,5.671443162518722,-0.29231022330072,-16.78603656366998
1059,-0.9458561124445477,-1.1128348998653113,1.5299132596867528,1.7990589851714345,-0.17898407878583278,0.06939346594839406,5.508673094887162,-0.29317852293245944,-16.785112218673596
935,-0.921648553463484,-0.981186538162834,1.3353171897747724,1.4552011628633312,0.02671627412060995,0.21437752979154998,6.640700725031186,-0.29426177730666986,-16.779290493882492
1060,-0.9113140181215345,-1.1528185487029272,1.5150963743783321,1.8135364437505672,-0.17109235433200376,0.17878680143419834,5.511639011279031,-0.29220691345408323,-16.76838935508493
1731,-0.6725501069661636,-0.6224147792796022,1.1635177684582334,0.9983404700548574,0.1690383124707715,0.04215660036863549,7.323036663761151,-0.29372749304191254,-16.760244577786878
1223,-0.46633291213836425,-0.17750286367562051,1.3906413217257774,1.5181848754806466,-0.08675810893023717,-0.36133260315183435,5.453339003873743,-0.29077215820440794,-16.75101871078011
1556,-0.7571385822375882,-0.9676569026309862,1.4204583111024958,1.5701978989754144,-0.08997003031236916,-0.09370348561258672,5.70983030833346,-0.28875589747469904,-16.740183967973476
886,-0.5550902344191302,-0.35461831097093194,1.2580864031339338,1.1955035209072107,0.05211654746263816,-0.22577042869812727,6.338097891504243,-0.2926030546725059,-16.738026274577916
998,-0.9156912541553768,-1.0953939512759376,1.4912156941093813,1.97680211121633,-0.14620975462509866,0.4792649571472947,5.645484498447586,-0.2924445257990639,-16.716915033975017
1355,-0.7170195174751492,-0.8030049790547761,1.685340594898713,2.278917379312051,-0.3849060009541505,0.23486674528778242,4.50960807861469,-0.2917560108422847,-16.70431533785734
1087,-0.6126140672017298,-0.5893313647540953,1.3748628130656226,1.5362425330560165,-0.06533837804332188,0.02179739066194397,5.71897268862723,-0.2916837323524816,-16.699979259727403
1061,-0.9873747851869601,-1.2506170770513405,1.5456396835350579,1.7873762922159435,-0.18514702765439495,0.2717367277533694,5.519294200152425,-0.2912169626430459,-16.692198015870396
995,-0.8201201021284343,-0.9674549877788355,1.4423141191372624,1.8783570698329117,-0.11334373579499091,0.3596303435469736,5.710848217200597,-0.2905603262701477,-16.68840880212028
996,-0.8912890661275236,-1.1020887029172934,1.4724195694031137,1.9524369393711594,-0.1317070661419577,0.3403739610948981,5.694057676817783,-0.2918663405376046,-16.67611466772882
1759,-0.7056655187653289,-0.6701468636464766,1.1737584336537563,1.1482213937993122,0.15717855508985434,-0.13225403442336395,7.322015057248319,-0.2879182209053853,-16.661028762579967
1758,-0.7269307145222283,-0.5050331373460566,1.1834912847118286,1.0882509881903082,0.14912962724350665,-0.033083776118460737,7.295386873769883,-0.29052663429966963,-16.661028762579967
1357,-0.9948989548266405,-1.3743165911241686,1.517268001113397,1.8361450568125326,-0.1461505147599904,-0.0894392495918887,5.685994972043981,-0.2909617486665689,-16.658304599191922
1348,-0.9690243823953535,-1.209356937785274,1.559589774762754,2.1338181614298306,-0.2033346432662979,0.27344228345263455,5.409581677106378,-0.2921575923129366,-16.656506623197927
1329,-0.4947704271181492,-0.4404780387903257,1.3721005643543194,1.6419692925268656,-0.07495985885173373,-0.31285985001283934,5.578850136001001,-0.2918231481977374,-16.654595106692177
1217,-0.7980773136323022,-0.9280283250214707,1.5373674323930173,1.8421518144527778,-0.21194681249505587,-0.042570418781547666,5.198325550773204,-0.2907839105872065,-16.651617816809836
824,-1.2811769611070303,-1.3311197443444869,1.5467993713160098,1.4095647977556442,-0.09181644564131752,-0.13351940477559865,6.386478138464984,-0.2919143599908885,-16.649966621777743
1349,-0.8472566092635501,-1.0063352857787262,1.5254740499327084,2.079800542230143,-0.19309217022585767,0.47932832208165277,5.33717162864307,-0.2895036227975346,-16.648029270530543
1083,-0.8732893285791827,-1.0603163515861083,1.4690417411045429,1.7130092884036148,-0.1289328353387662,0.03636568405236455,5.674177884686261,-0.2912601930654689,-16.643457126828096
1757,-0.7049465535915365,-0.38196653449065954,1.1807321186599136,1.046620715487707,0.1486138210431759,0.05762123270407356,7.257873122405009,-0.2924644341451064,-16.64070955926685
1760,-0.7309529856476036,-0.7728434319070832,1.1857998954780187,1.203931245633097,0.1481666803108137,-0.16363091659994658,7.286407735557133,-0.28857130381444857,-16.639893340930467
1438,-0.47531720672621747,-0.43589743953109716,1.2772778021084756,1.4416210007600343,0.030163860092165873,-0.08815404160488963,6.095633249701502,-0.29312041362730995,-16.628458982815175
1072,-0.7539155468163723,-0.7467871084421847,1.4412379116756924,1.5992923259262342,-0.12331300753621655,-0.05184175740171284,5.592785270660677,-0.2908915325680047,-16.619744167798107
1085,-0.7597134376363139,-0.9320202998635982,1.425696113505059,1.691022329201866,-0.10264716370116478,0.13986583840164066,5.686035726289277,-0.2889776540356415,-16.60786879071292
1084,-0.7779439617254601,-1.0040464974635228,1.4338390636655307,1.7104092623530875,-0.1086497235688928,0.0781818461157967,5.675631050776474,-0.2895413502567098,-16.606129808380707
487,-1.2174772811047039,-2.2367011599598645,2.682618577325033,3.7837391807089085,-1.3517007741112674,-1.2335121302514702,2.833332564397359,-0.2887120528437366,-16.586003866519903
1086,-0.6892488260985975,-0.7872500936568144,1.3997988384249127,1.6306413470553665,-0.08430233233187345,0.13638956558709206,5.703666388790288,-0.28981452533329294,-16.58243351767032
1142,-1.708506441921964,-0.9658420772916125,3.3188981601805283,3.160465958979617,-1.7635162461143583,-4.004176248223823,2.462007767708238,-0.2871185512733833,-16.579543953998396
1351,-0.7508136530407057,-1.0467625377936718,1.5240874150166177,2.1411230049017638,-0.20722661200282522,0.10652567737005188,5.184932669396642,-0.287397389120267,-16.561038125995264
1437,-0.5957021437130179,-0.5502661504908617,1.3067218138554035,1.4600268185087943,0.0039563713571062475,-0.0897865773934819,6.090436233124582,-0.2874220365191073,-16.553063218252724
1579,-0.6198082698167212,-0.765751028645205,1.3670639738347985,1.5208441605115026,-0.06047607351142403,-0.15546918872893828,5.773034821619698,-0.2895274215752441,-16.550036639920876
1732,-0.6461266217769259,-0.5971883921216847,1.156477030983965,0.9785997586068882,0.17355495159935375,0.08005475828735974,7.316831070068951,-0.28944799626065904,-16.5493769685064
936,-0.8172987848564428,-0.9077667287279956,1.2960934409869305,1.4522086810445647,0.04764185483443972,0.23876980154124505,6.633021001332153,-0.28803389994219547,-16.541096698654158
1761,-0.8455849438001115,-0.7599933305655322,1.2332356975332441,1.2113237869765567,0.1171517174862089,-0.1260594559384855,7.221686953857243,-0.29042553352814476,-16.525297836298574
1218,-0.7502173871946878,-0.867491636371746,1.5106461662035253,1.779565654538122,-0.1905034669313932,-0.06409892881131185,5.2453187541814374,-0.28719494858306777,-16.521949094036554
1354,-0.617669970728062,-0.830006525124517,1.4592024187473331,1.9421999712370381,-0.15431409434851773,0.26537448521935525,5.297561111309012,-0.28899064714937617,-16.512634754455153
1062,-1.02728843950661,-1.3925636984423704,1.5625784122049033,1.7582954044969004,-0.1923259006311071,0.3113679000412375,5.52391476251773,-0.2888456475015929,-16.509310266207287
1353,-0.6039646029059371,-0.9543723680923165,1.4069399711259056,1.9089880550179894,-0.09931643334166518,0.08253643812798157,5.536291381926549,-0.28712788171886106,-16.488336634676966
1222,-0.3946847297324771,-0.11021130064113845,1.3889119123680462,1.429281896041206,-0.08423372055408196,-0.32936405669217894,5.394353890777222,-0.2871072990479769,-16.483741323307804
994,-0.7388768903287883,-0.7960600750848014,1.4113020621910906,1.813731316622959,-0.09280554725876766,0.42199249733693917,5.726794957433315,-0.2883657622675719,-16.482774346732583
1756,-0.6799011142531433,-0.3571001278435284,1.1720811363653496,1.0136207765139154,0.15412464538625736,0.06250187894966426,7.266317411297222,-0.2897464289420186,-16.475431232920048
